Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
1;A;2018-08-17 10:25:01;2018-08-17 10:25:01;2018-08-17 10:30:41;WorkerA_#0;;;;
1;Batch Activity;2018-08-17 10:30:41;2018-08-17 10:52:34;2018-08-17 11:17:40;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
1;B;2018-08-17 10:52:34;2018-08-17 10:52:34;2018-08-17 10:56:14;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:30:41
1;D;2018-08-17 11:02:07;2018-08-17 11:02:07;2018-08-17 11:07:47;WorkerD_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
1;E;2018-08-17 11:02:07;2018-08-17 11:02:07;2018-08-17 11:04:47;WorkerE_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
1;F;2018-08-17 11:17:40;2018-08-17 11:17:40;2018-08-17 11:20:20;WorkerF_#0;;;;
1;G;2018-08-17 11:20:20;2018-08-17 11:20:20;2018-08-17 11:22:29;WorkerG_#1;;;;
1;H;2018-08-17 11:22:29;2018-08-17 11:22:29;2018-08-17 11:24:38;WorkerH_#1;;;;
2;A;2018-08-17 10:36:41;2018-08-17 10:36:41;2018-08-17 10:41:50;WorkerA_#1;;;;
2;Batch Activity;2018-08-17 10:41:50;2018-08-17 10:52:34;2018-08-17 11:17:40;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
2;B;2018-08-17 10:56:14;2018-08-17 10:56:14;2018-08-17 10:59:23;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:41:50
2;E;2018-08-17 11:04:47;2018-08-17 11:04:47;2018-08-17 11:06:56;WorkerE_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
2;D;2018-08-17 11:07:47;2018-08-17 11:07:47;2018-08-17 11:12:56;WorkerD_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
2;F;2018-08-17 11:17:40;2018-08-17 11:17:40;2018-08-17 11:19:49;WorkerF_#1;;;;
2;G;2018-08-17 11:19:49;2018-08-17 11:19:49;2018-08-17 11:22:29;WorkerG_#0;;;;
2;H;2018-08-17 11:22:29;2018-08-17 11:22:29;2018-08-17 11:25:09;WorkerH_#0;;;;
3;A;2018-08-17 10:47:50;2018-08-17 10:47:50;2018-08-17 10:52:34;WorkerA_#0;;;;
3;Batch Activity;2018-08-17 10:52:34;2018-08-17 10:52:34;2018-08-17 11:17:40;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
3;B;2018-08-17 10:59:23;2018-08-17 10:59:23;2018-08-17 11:02:07;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:52:34
3;E;2018-08-17 11:06:56;2018-08-17 11:06:56;2018-08-17 11:08:40;WorkerE_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
3;D;2018-08-17 11:12:56;2018-08-17 11:12:56;2018-08-17 11:17:40;WorkerD_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:02:07
3;F;2018-08-17 11:17:40;2018-08-17 11:19:49;2018-08-17 11:21:33;WorkerF_#1;;;;
3;G;2018-08-17 11:21:33;2018-08-17 11:22:29;2018-08-17 11:24:13;WorkerG_#0;;;;
3;H;2018-08-17 11:24:13;2018-08-17 11:24:38;2018-08-17 11:26:22;WorkerH_#1;;;;
4;A;2018-08-17 10:58:34;2018-08-17 10:58:34;2018-08-17 11:04:03;WorkerA_#1;;;;
4;Batch Activity;2018-08-17 11:04:03;2018-08-17 11:25:39;2018-08-17 11:49:49;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
4;B;2018-08-17 11:25:39;2018-08-17 11:25:39;2018-08-17 11:29:08;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:04:03
4;D;2018-08-17 11:34:44;2018-08-17 11:34:44;2018-08-17 11:40:13;WorkerD_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
4;E;2018-08-17 11:34:44;2018-08-17 11:34:44;2018-08-17 11:37:13;WorkerE_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
4;F;2018-08-17 11:49:49;2018-08-17 11:49:49;2018-08-17 11:52:18;WorkerF_#0;;;;
4;G;2018-08-17 11:52:18;2018-08-17 11:52:18;2018-08-17 11:53:38;WorkerG_#0;;;;
4;H;2018-08-17 11:53:38;2018-08-17 11:53:38;2018-08-17 11:54:58;WorkerH_#1;;;;
5;A;2018-08-17 11:10:03;2018-08-17 11:10:03;2018-08-17 11:14:23;WorkerA_#0;;;;
5;Batch Activity;2018-08-17 11:14:23;2018-08-17 11:25:39;2018-08-17 11:49:49;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
5;B;2018-08-17 11:29:08;2018-08-17 11:29:08;2018-08-17 11:31:28;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:14:23
5;E;2018-08-17 11:37:13;2018-08-17 11:37:13;2018-08-17 11:38:33;WorkerE_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
5;D;2018-08-17 11:40:13;2018-08-17 11:40:13;2018-08-17 11:44:33;WorkerD_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
5;F;2018-08-17 11:49:49;2018-08-17 11:49:49;2018-08-17 11:51:09;WorkerF_#1;;;;
5;G;2018-08-17 11:51:09;2018-08-17 11:51:09;2018-08-17 11:53:38;WorkerG_#1;;;;
5;H;2018-08-17 11:53:38;2018-08-17 11:53:38;2018-08-17 11:56:07;WorkerH_#0;;;;
6;A;2018-08-17 11:20:23;2018-08-17 11:20:23;2018-08-17 11:25:39;WorkerA_#1;;;;
6;Batch Activity;2018-08-17 11:25:39;2018-08-17 11:25:39;2018-08-17 11:49:49;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
6;B;2018-08-17 11:31:28;2018-08-17 11:31:28;2018-08-17 11:34:44;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:25:39
6;E;2018-08-17 11:38:33;2018-08-17 11:38:33;2018-08-17 11:40:49;WorkerE_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
6;D;2018-08-17 11:44:33;2018-08-17 11:44:33;2018-08-17 11:49:49;WorkerD_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:44
6;F;2018-08-17 11:49:49;2018-08-17 11:51:09;2018-08-17 11:53:25;WorkerF_#1;;;;
6;G;2018-08-17 11:53:25;2018-08-17 11:53:38;2018-08-17 11:55:54;WorkerG_#1;;;;
6;H;2018-08-17 11:55:54;2018-08-17 11:55:54;2018-08-17 11:58:10;WorkerH_#1;;;;
7;A;2018-08-17 11:31:39;2018-08-17 11:31:39;2018-08-17 11:35:47;WorkerA_#0;;;;
7;Batch Activity;2018-08-17 11:35:47;2018-08-17 11:58:40;2018-08-17 12:22:42;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
7;B;2018-08-17 11:58:40;2018-08-17 11:58:40;2018-08-17 12:00:48;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:35:47
7;D;2018-08-17 12:07:41;2018-08-17 12:07:41;2018-08-17 12:11:49;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
7;C;2018-08-17 12:07:41;2018-08-17 12:07:41;2018-08-17 12:12:21;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
7;F;2018-08-17 12:22:42;2018-08-17 12:22:42;2018-08-17 12:23:50;WorkerF_#0;;;;
7;G;2018-08-17 12:23:50;2018-08-17 12:23:50;2018-08-17 12:24:58;WorkerG_#0;;;;
7;H;2018-08-17 12:24:58;2018-08-17 12:24:58;2018-08-17 12:26:06;WorkerH_#0;;;;
8;A;2018-08-17 11:41:47;2018-08-17 11:41:47;2018-08-17 11:47:33;WorkerA_#1;;;;
8;Batch Activity;2018-08-17 11:47:33;2018-08-17 11:58:40;2018-08-17 12:22:42;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
8;B;2018-08-17 12:00:48;2018-08-17 12:00:48;2018-08-17 12:04:34;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:47:33
8;D;2018-08-17 12:11:49;2018-08-17 12:11:49;2018-08-17 12:17:35;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
8;C;2018-08-17 12:12:21;2018-08-17 12:12:21;2018-08-17 12:16:30;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
8;F;2018-08-17 12:22:42;2018-08-17 12:22:42;2018-08-17 12:25:28;WorkerF_#1;;;;
8;G;2018-08-17 12:25:28;2018-08-17 12:25:28;2018-08-17 12:28:14;WorkerG_#1;;;;
8;H;2018-08-17 12:28:14;2018-08-17 12:28:14;2018-08-17 12:30:21;WorkerH_#0;;;;
9;A;2018-08-17 11:53:33;2018-08-17 11:53:33;2018-08-17 11:58:40;WorkerA_#0;;;;
9;Batch Activity;2018-08-17 11:58:40;2018-08-17 11:58:40;2018-08-17 12:22:42;;3;BatchSubProcess;SEQUENTIAL_TASKBASED;
9;B;2018-08-17 12:04:34;2018-08-17 12:04:34;2018-08-17 12:07:41;WorkerB_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:58:40
9;C;2018-08-17 12:16:30;2018-08-17 12:16:30;2018-08-17 12:20:14;WorkerC_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
9;D;2018-08-17 12:17:35;2018-08-17 12:17:35;2018-08-17 12:22:42;WorkerD_#0;3;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:07:41
9;F;2018-08-17 12:22:42;2018-08-17 12:23:50;2018-08-17 12:25:57;WorkerF_#0;;;;
9;G;2018-08-17 12:25:57;2018-08-17 12:25:57;2018-08-17 12:28:04;WorkerG_#0;;;;
9;H;2018-08-17 12:28:04;2018-08-17 12:28:04;2018-08-17 12:30:50;WorkerH_#1;;;;
10;A;2018-08-17 12:04:40;2018-08-17 12:04:40;2018-08-17 12:10:17;WorkerA_#1;;;;
10;Batch Activity;2018-08-17 12:10:17;2018-08-17 12:33:05;2018-08-17 12:59:55;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
10;B;2018-08-17 12:33:05;2018-08-17 12:33:05;2018-08-17 12:36:42;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:10:17
10;D;2018-08-17 12:43:30;2018-08-17 12:43:30;2018-08-17 12:49:07;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
10;E;2018-08-17 12:43:30;2018-08-17 12:43:30;2018-08-17 12:44:38;WorkerE_#0;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
10;F;2018-08-17 12:59:55;2018-08-17 12:59:55;2018-08-17 13:02:32;WorkerF_#1;;;;
10;G;2018-08-17 13:02:32;2018-08-17 13:02:32;2018-08-17 13:04:39;WorkerG_#1;;;;
10;H;2018-08-17 13:04:39;2018-08-17 13:04:39;2018-08-17 13:06:46;WorkerH_#1;;;;
11;A;2018-08-17 12:16:17;2018-08-17 12:16:17;2018-08-17 12:21:24;WorkerA_#0;;;;
11;Batch Activity;2018-08-17 12:21:24;2018-08-17 12:33:05;2018-08-17 12:59:55;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
11;B;2018-08-17 12:36:42;2018-08-17 12:36:42;2018-08-17 12:39:49;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:21:24
11;E;2018-08-17 12:44:38;2018-08-17 12:44:38;2018-08-17 12:47:24;WorkerE_#0;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
11;D;2018-08-17 12:49:07;2018-08-17 12:49:07;2018-08-17 12:54:14;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
11;F;2018-08-17 12:59:55;2018-08-17 12:59:55;2018-08-17 13:02:02;WorkerF_#0;;;;
11;G;2018-08-17 13:02:02;2018-08-17 13:02:02;2018-08-17 13:04:39;WorkerG_#0;;;;
11;H;2018-08-17 13:04:39;2018-08-17 13:04:39;2018-08-17 13:07:16;WorkerH_#0;;;;
12;A;2018-08-17 12:27:24;2018-08-17 12:27:24;2018-08-17 12:33:05;WorkerA_#1;;;;
12;Batch Activity;2018-08-17 12:33:05;2018-08-17 12:33:05;2018-08-17 12:59:55;;4;BatchSubProcess;SEQUENTIAL_TASKBASED;
12;B;2018-08-17 12:39:49;2018-08-17 12:39:49;2018-08-17 12:43:30;WorkerB_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:33:05
12;E;2018-08-17 12:47:24;2018-08-17 12:47:24;2018-08-17 12:49:31;WorkerE_#0;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
12;D;2018-08-17 12:54:14;2018-08-17 12:54:14;2018-08-17 12:59:55;WorkerD_#1;4;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:30
12;F;2018-08-17 12:59:55;2018-08-17 13:02:02;2018-08-17 13:04:43;WorkerF_#0;;;;
12;G;2018-08-17 13:04:43;2018-08-17 13:04:43;2018-08-17 13:07:24;WorkerG_#0;;;;
12;H;2018-08-17 13:07:24;2018-08-17 13:07:24;2018-08-17 13:10:05;WorkerH_#1;;;;
13;A;2018-08-17 12:39:05;2018-08-17 12:39:05;2018-08-17 12:43:17;WorkerA_#0;;;;
13;Batch Activity;2018-08-17 12:43:17;2018-08-17 13:05:53;2018-08-17 13:29:29;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
13;B;2018-08-17 13:05:53;2018-08-17 13:05:53;2018-08-17 13:08:05;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:43:17
13;D;2018-08-17 13:14:41;2018-08-17 13:14:41;2018-08-17 13:18:53;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
13;C;2018-08-17 13:14:41;2018-08-17 13:14:41;2018-08-17 13:19:10;WorkerC_#1;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
13;F;2018-08-17 13:29:29;2018-08-17 13:29:29;2018-08-17 13:30:41;WorkerF_#1;;;;
13;G;2018-08-17 13:30:41;2018-08-17 13:30:41;2018-08-17 13:31:53;WorkerG_#1;;;;
13;H;2018-08-17 13:31:53;2018-08-17 13:31:53;2018-08-17 13:33:05;WorkerH_#0;;;;
14;A;2018-08-17 12:49:17;2018-08-17 12:49:17;2018-08-17 12:54:45;WorkerA_#1;;;;
14;Batch Activity;2018-08-17 12:54:45;2018-08-17 13:05:53;2018-08-17 13:29:29;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
14;B;2018-08-17 13:08:05;2018-08-17 13:08:05;2018-08-17 13:11:33;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 12:54:45
14;D;2018-08-17 13:18:53;2018-08-17 13:18:53;2018-08-17 13:24:21;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
14;C;2018-08-17 13:19:10;2018-08-17 13:19:10;2018-08-17 13:22:30;WorkerC_#1;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
14;F;2018-08-17 13:29:29;2018-08-17 13:29:29;2018-08-17 13:31:57;WorkerF_#0;;;;
14;G;2018-08-17 13:31:57;2018-08-17 13:31:57;2018-08-17 13:34:25;WorkerG_#0;;;;
14;H;2018-08-17 13:34:25;2018-08-17 13:34:25;2018-08-17 13:36:53;WorkerH_#1;;;;
15;A;2018-08-17 13:00:45;2018-08-17 13:00:45;2018-08-17 13:05:53;WorkerA_#0;;;;
15;Batch Activity;2018-08-17 13:05:53;2018-08-17 13:05:53;2018-08-17 13:29:29;;5;BatchSubProcess;SEQUENTIAL_TASKBASED;
15;B;2018-08-17 13:11:33;2018-08-17 13:11:33;2018-08-17 13:14:41;WorkerB_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:05:53
15;C;2018-08-17 13:22:30;2018-08-17 13:22:30;2018-08-17 13:26:46;WorkerC_#1;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
15;D;2018-08-17 13:24:21;2018-08-17 13:24:21;2018-08-17 13:29:29;WorkerD_#0;5;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:14:41
15;F;2018-08-17 13:29:29;2018-08-17 13:30:41;2018-08-17 13:32:49;WorkerF_#1;;;;
15;G;2018-08-17 13:32:49;2018-08-17 13:32:49;2018-08-17 13:34:57;WorkerG_#1;;;;
15;H;2018-08-17 13:34:57;2018-08-17 13:34:57;2018-08-17 13:37:05;WorkerH_#0;;;;
16;A;2018-08-17 13:11:53;2018-08-17 13:11:53;2018-08-17 13:16:07;WorkerA_#1;;;;
16;Batch Activity;2018-08-17 13:16:07;2018-08-17 13:38:22;2018-08-17 14:01:20;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
16;B;2018-08-17 13:38:22;2018-08-17 13:38:22;2018-08-17 13:40:36;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:16:07
16;D;2018-08-17 13:46:51;2018-08-17 13:46:51;2018-08-17 13:51:05;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
16;E;2018-08-17 13:46:51;2018-08-17 13:46:51;2018-08-17 13:49:28;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
16;F;2018-08-17 14:01:20;2018-08-17 14:01:20;2018-08-17 14:02:34;WorkerF_#0;;;;
16;G;2018-08-17 14:02:34;2018-08-17 14:02:34;2018-08-17 14:03:48;WorkerG_#0;;;;
16;H;2018-08-17 14:03:48;2018-08-17 14:03:48;2018-08-17 14:05:02;WorkerH_#1;;;;
17;A;2018-08-17 13:22:07;2018-08-17 13:22:07;2018-08-17 13:27:34;WorkerA_#0;;;;
17;Batch Activity;2018-08-17 13:27:34;2018-08-17 13:38:22;2018-08-17 14:01:20;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
17;B;2018-08-17 13:40:36;2018-08-17 13:40:36;2018-08-17 13:44:03;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:27:34
17;E;2018-08-17 13:49:28;2018-08-17 13:49:28;2018-08-17 13:51:35;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
17;D;2018-08-17 13:51:05;2018-08-17 13:51:05;2018-08-17 13:56:32;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
17;F;2018-08-17 14:01:20;2018-08-17 14:01:20;2018-08-17 14:03:47;WorkerF_#1;;;;
17;G;2018-08-17 14:03:47;2018-08-17 14:03:47;2018-08-17 14:06:14;WorkerG_#1;;;;
17;H;2018-08-17 14:06:14;2018-08-17 14:06:14;2018-08-17 14:08:02;WorkerH_#1;;;;
18;A;2018-08-17 13:33:34;2018-08-17 13:33:34;2018-08-17 13:38:22;WorkerA_#1;;;;
18;Batch Activity;2018-08-17 13:38:22;2018-08-17 13:38:22;2018-08-17 14:01:20;;6;BatchSubProcess;SEQUENTIAL_TASKBASED;
18;B;2018-08-17 13:44:03;2018-08-17 13:44:03;2018-08-17 13:46:51;WorkerB_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:38:22
18;E;2018-08-17 13:51:35;2018-08-17 13:51:35;2018-08-17 13:54:16;WorkerE_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
18;D;2018-08-17 13:56:32;2018-08-17 13:56:32;2018-08-17 14:01:20;WorkerD_#1;6;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:46:51
18;F;2018-08-17 14:01:20;2018-08-17 14:02:34;2018-08-17 14:04:22;WorkerF_#0;;;;
18;G;2018-08-17 14:04:22;2018-08-17 14:04:22;2018-08-17 14:06:10;WorkerG_#0;;;;
18;H;2018-08-17 14:06:10;2018-08-17 14:06:10;2018-08-17 14:08:37;WorkerH_#0;;;;
19;A;2018-08-17 13:44:22;2018-08-17 13:44:22;2018-08-17 13:48:24;WorkerA_#0;;;;
19;Batch Activity;2018-08-17 13:48:24;2018-08-17 14:10:03;2018-08-17 14:31:25;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
19;B;2018-08-17 14:10:03;2018-08-17 14:10:03;2018-08-17 14:12:05;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:48:24
19;D;2018-08-17 14:17:44;2018-08-17 14:17:44;2018-08-17 14:21:46;WorkerD_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
19;C;2018-08-17 14:17:44;2018-08-17 14:17:44;2018-08-17 14:20:52;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
19;F;2018-08-17 14:31:25;2018-08-17 14:31:25;2018-08-17 14:32:27;WorkerF_#1;;;;
19;G;2018-08-17 14:32:27;2018-08-17 14:32:27;2018-08-17 14:33:29;WorkerG_#0;;;;
19;H;2018-08-17 14:33:29;2018-08-17 14:33:29;2018-08-17 14:34:31;WorkerH_#1;;;;
20;A;2018-08-17 13:54:24;2018-08-17 13:54:24;2018-08-17 13:58:38;WorkerA_#1;;;;
20;Batch Activity;2018-08-17 13:58:38;2018-08-17 14:10:03;2018-08-17 14:31:25;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
20;B;2018-08-17 14:12:05;2018-08-17 14:12:05;2018-08-17 14:14:19;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 13:58:38
20;C;2018-08-17 14:20:52;2018-08-17 14:20:52;2018-08-17 14:25:38;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
20;D;2018-08-17 14:21:46;2018-08-17 14:21:46;2018-08-17 14:26:00;WorkerD_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
20;F;2018-08-17 14:31:25;2018-08-17 14:31:25;2018-08-17 14:32:39;WorkerF_#0;;;;
20;G;2018-08-17 14:32:39;2018-08-17 14:32:39;2018-08-17 14:33:53;WorkerG_#1;;;;
20;H;2018-08-17 14:33:53;2018-08-17 14:33:53;2018-08-17 14:35:07;WorkerH_#0;;;;
21;A;2018-08-17 14:04:38;2018-08-17 14:04:38;2018-08-17 14:10:03;WorkerA_#0;;;;
21;Batch Activity;2018-08-17 14:10:03;2018-08-17 14:10:03;2018-08-17 14:31:25;;7;BatchSubProcess;SEQUENTIAL_TASKBASED;
21;B;2018-08-17 14:14:19;2018-08-17 14:14:19;2018-08-17 14:17:44;WorkerB_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:10:03
21;C;2018-08-17 14:25:38;2018-08-17 14:25:38;2018-08-17 14:29:45;WorkerC_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
21;D;2018-08-17 14:26:00;2018-08-17 14:26:00;2018-08-17 14:31:25;WorkerD_#0;7;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:17:44
21;F;2018-08-17 14:31:25;2018-08-17 14:32:27;2018-08-17 14:34:52;WorkerF_#1;;;;
21;G;2018-08-17 14:34:52;2018-08-17 14:34:52;2018-08-17 14:37:17;WorkerG_#0;;;;
21;H;2018-08-17 14:37:17;2018-08-17 14:37:17;2018-08-17 14:39:42;WorkerH_#1;;;;
22;A;2018-08-17 14:16:03;2018-08-17 14:16:03;2018-08-17 14:21:57;WorkerA_#1;;;;
22;Batch Activity;2018-08-17 14:21:57;2018-08-17 14:43:06;2018-08-17 15:07:12;;8;BatchSubProcess;SEQUENTIAL_TASKBASED;
22;B;2018-08-17 14:43:06;2018-08-17 14:43:06;2018-08-17 14:47:00;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:21:57
22;D;2018-08-17 14:52:09;2018-08-17 14:52:09;2018-08-17 14:58:03;WorkerD_#1;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:52:09
22;E;2018-08-17 14:52:09;2018-08-17 14:52:09;2018-08-17 14:53:21;WorkerE_#0;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:52:09
22;F;2018-08-17 15:07:12;2018-08-17 15:07:12;2018-08-17 15:10:06;WorkerF_#0;;;;
22;G;2018-08-17 15:10:06;2018-08-17 15:10:06;2018-08-17 15:11:32;WorkerG_#0;;;;
22;H;2018-08-17 15:11:32;2018-08-17 15:11:32;2018-08-17 15:12:58;WorkerH_#1;;;;
23;A;2018-08-17 14:27:57;2018-08-17 14:27:57;2018-08-17 14:32:23;WorkerA_#0;;;;
23;Batch Activity;2018-08-17 14:32:23;2018-08-17 14:43:06;2018-08-17 15:07:12;;8;BatchSubProcess;SEQUENTIAL_TASKBASED;
23;B;2018-08-17 14:47:00;2018-08-17 14:47:00;2018-08-17 14:49:26;WorkerB_#1;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:32:23
23;E;2018-08-17 14:53:21;2018-08-17 14:53:21;2018-08-17 14:55:49;WorkerE_#0;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:52:09
23;D;2018-08-17 14:58:03;2018-08-17 14:58:03;2018-08-17 15:02:29;WorkerD_#1;8;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 14:52:09
