Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
1;A;2018-08-17 10:25:01;2018-08-17 10:25:01;2018-08-17 10:30:43;WorkerA_#0;;;;
1;Batch Activity;2018-08-17 10:30:43;2018-08-17 10:51:55;2018-08-17 11:12:43;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
1;B;2018-08-17 10:51:55;2018-08-17 10:51:55;2018-08-17 10:55:37;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:30:43
1;C;2018-08-17 11:00:49;2018-08-17 11:00:49;2018-08-17 11:05:31;WorkerC_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:00:49
1;D;2018-08-17 11:12:43;2018-08-17 11:12:43;2018-08-17 11:15:25;WorkerD_#0;;;;
1;E;2018-08-17 11:15:25;2018-08-17 11:15:25;2018-08-17 11:17:23;WorkerE_#1;;;;
1;Batch Activity;2018-08-17 11:17:23;2018-08-17 11:18:37;2018-08-17 11:30:25;;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;
1;F;2018-08-17 11:21:19;2018-08-17 11:21:19;2018-08-17 11:23:17;WorkerF_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:17:23
1;G;2018-08-17 11:27:13;2018-08-17 11:27:13;2018-08-17 11:29:11;WorkerG_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:24:31
1;H;2018-08-17 11:30:25;2018-08-17 11:30:25;2018-08-17 11:32:23;WorkerH_#1;;;;
2;A;2018-08-17 10:36:43;2018-08-17 10:36:43;2018-08-17 10:41:41;WorkerA_#1;;;;
2;Batch Activity;2018-08-17 10:41:41;2018-08-17 10:51:55;2018-08-17 11:12:43;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
2;B;2018-08-17 10:55:37;2018-08-17 10:55:37;2018-08-17 10:58:35;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:41:41
2;C;2018-08-17 11:05:31;2018-08-17 11:05:31;2018-08-17 11:09:29;WorkerC_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:00:49
2;D;2018-08-17 11:12:43;2018-08-17 11:12:43;2018-08-17 11:14:41;WorkerD_#1;;;;
2;E;2018-08-17 11:14:41;2018-08-17 11:14:41;2018-08-17 11:17:23;WorkerE_#0;;;;
2;Batch Activity;2018-08-17 11:17:23;2018-08-17 11:18:37;2018-08-17 11:30:25;;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;
2;F;2018-08-17 11:18:37;2018-08-17 11:18:37;2018-08-17 11:21:19;WorkerF_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:17:23
2;G;2018-08-17 11:24:31;2018-08-17 11:24:31;2018-08-17 11:27:13;WorkerG_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:24:31
2;H;2018-08-17 11:30:25;2018-08-17 11:30:25;2018-08-17 11:33:07;WorkerH_#0;;;;
3;A;2018-08-17 10:47:41;2018-08-17 10:47:41;2018-08-17 10:51:55;WorkerA_#0;;;;
3;Batch Activity;2018-08-17 10:51:55;2018-08-17 10:51:55;2018-08-17 11:12:43;;1;BatchSubProcess;SEQUENTIAL_TASKBASED;
3;B;2018-08-17 10:58:35;2018-08-17 10:58:35;2018-08-17 11:00:49;WorkerB_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 10:51:55
3;C;2018-08-17 11:09:29;2018-08-17 11:09:29;2018-08-17 11:12:43;WorkerC_#0;1;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:00:49
3;D;2018-08-17 11:12:43;2018-08-17 11:14:41;2018-08-17 11:15:55;WorkerD_#1;;;;
3;E;2018-08-17 11:15:55;2018-08-17 11:17:23;2018-08-17 11:18:37;WorkerE_#0;;;;
3;Batch Activity;2018-08-17 11:18:37;2018-08-17 11:18:37;2018-08-17 11:30:25;;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;
3;F;2018-08-17 11:23:17;2018-08-17 11:23:17;2018-08-17 11:24:31;WorkerF_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:18:37
3;G;2018-08-17 11:29:11;2018-08-17 11:29:11;2018-08-17 11:30:25;WorkerG_#0;1;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:24:31
3;H;2018-08-17 11:30:25;2018-08-17 11:32:23;2018-08-17 11:33:37;WorkerH_#1;;;;
4;A;2018-08-17 10:57:55;2018-08-17 10:57:55;2018-08-17 11:03:29;WorkerA_#1;;;;
4;Batch Activity;2018-08-17 11:03:29;2018-08-17 11:25:11;2018-08-17 11:46:43;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
4;B;2018-08-17 11:25:11;2018-08-17 11:25:11;2018-08-17 11:28:45;WorkerB_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:03:29
4;C;2018-08-17 11:34:27;2018-08-17 11:34:27;2018-08-17 11:39:01;WorkerC_#1;2;BatchSubProcess;SEQUENTIAL_TASKBASED;2018-08-17 11:34:27
4;D;2018-08-17 11:46:43;2018-08-17 11:46:43;2018-08-17 11:49:17;WorkerD_#0;;;;
4;E;2018-08-17 11:49:17;2018-08-17 11:49:17;2018-08-17 11:51:06;WorkerE_#0;;;;
4;Batch Activity;2018-08-17 11:51:06;2018-08-17 11:52:59;2018-08-17 12:05:31;;2;BatchSubProcess2;SEQUENTIAL_TASKBASED;
4;F;2018-08-17 11:55:33;2018-08-17 11:55:33;2018-08-17 11:57:22;WorkerF_#1;2;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:51:06
4;G;2018-08-17 12:01:49;2018-08-17 12:01:49;2018-08-17 12:03:38;WorkerG_#1;2;BatchSubProcess2;SEQUENTIAL_TASKBASED;2018-08-17 11:59:15
4;H;2018-08-17 12:05:31;2018-08-17 12:05:31;2018-08-17 12:07:20;WorkerH_#1;;;;
5;A;2018-08-17 11:09:29;2018-08-17 11:09:29;2018-08-17 11:14:18;WorkerA_#0;;;;
5;Batch Activity;2018-08-17 11:14:18;2018-08-17 11:25:11;2018-08-17 11:46:43;;2;BatchSubProcess;SEQUENTIAL_TASKBASED;
